2;0.00016351230005966498
3;5.968389959889464e-05
4;5.92337004491128e-05
5;5.719360087823589e-05
10;6.341259977489244e-05
15;6.791259947931394e-05
20;0.0021789623002405278
30;0.0050582844993186885
40;0.002728998499878799
50;0.0039146131999586945
80;0.004797173600309179
90;0.004797546600457281
100;0.0032592768995527875
110;0.004462043100284063
120;0.003860269500000868
150;0.00867156719941704
170;0.006545053699665004
200;0.0076723971007595535
250;0.010131040999112884
300;0.0076571808003791375
400;0.009995037299813703
500;0.016608331899624316
1000;0.05002574500031187
1500;0.09755733879974286
2000;0.19879668300018238
2500;0.3749503075996472
3000;0.5507664120010304
4000;1.1874311561994546
5000;2.1650481223001408
10000;16.080249636100053
