2;0.009178190004604403;40
3;0.0002683019993128255;84
4;0.00015428900223923847;144
5;0.00012030200014123693;220
10;0.0001677469990681857;840
15;0.0009563579951645806;1860
20;0.0005407049975474365;3280
30;0.00039776199992047623;7320
40;0.02005442199879326;12960
50;0.011672783002723008;20200
80;0.03355207999993581;51520
90;0.010827457001141738;65160
100;0.030804301000898704;80400
110;0.007265205997100566;97240
120;0.008133021001412999;115680
150;0.015780349996930454;180600
170;0.02135597499727737;231880
200;0.02279508400533814;320800
250;0.0143552669978817;501000
300;0.029693219999899156;721200
400;0.044131785005447455;1281600
500;0.04959145300381351;2002000
1000;0.16894566900009522;8004000
2500;2.1868174330011243;50010000
