2;0.0009590029985702131;40
3;9.814299846766517e-05;84
4;6.1807000747649e-05;144
5;7.270500282174908e-05;220
10;0.00013916100215283222;840
15;0.00012345499999355525;1860
20;0.00013614600175060332;3280
30;0.00014820599972154014;7320
40;0.0005554109993681777;12960
50;0.001210353999340441;20200
80;0.0015428080005222;51520
90;0.0030353149995789863;65160
100;0.009745675000885967;80400
110;0.011611749003350269;97240
120;0.008567053999286145;115680
150;0.01603922399954172;180600
170;0.008256142002210254;231880
200;0.010181959998590173;320800
250;0.01564546000008704;501000
300;0.02187811200201395;721200
400;0.03733188399928622;1281600
500;0.049559218998183496;2002000
1000;0.20116438299737638;8004000
5000;17.53252594100195;200020000
8000;71.02860969899848;512032000
