2;0.00029218100098660216;40
3;0.00021817199740326032;84
4;0.0005799749997095205;144
5;0.000161438001669012;220
10;0.00012481999874580652;840
15;0.00016592400061199442;1860
20;0.00019589099974837154;3280
30;0.0003733080011443235;7320
40;0.044044596994353924;12960
50;0.0070857030004845;20200
80;0.011882468999829143;51520
90;0.07236680699861608;65160
100;0.028102673997636884;80400
110;0.03275862699956633;97240
120;0.018406225004582666;115680
150;0.015002874002675526;180600
170;0.009579671001120005;231880
200;0.01526993000152288;320800
250;0.03603205399849685;501000
300;0.023116354997910094;721200
400;0.049908533997950144;1281600
500;0.04206298499775585;2002000
1000;0.16271737900387961;8004000
2500;2.2386577430006582;50010000
