2;0.010372889999416657;40
3;0.00021118400036357343;84
4;0.0002007509974646382;144
5;0.00011924099817406386;220
10;0.0001390489996992983;840
15;0.00015395900118164718;1860
20;0.00021271999867167324;3280
30;0.00031744299485580996;7320
40;0.04180934899341082;12960
50;0.0067853469954570755;20200
80;0.008357704005902633;51520
90;0.04808093499741517;65160
100;0.002273997997690458;80400
110;0.004653249998227693;97240
120;0.003125392999208998;115680
150;0.018655119005416054;180600
170;0.006621401997108478;231880
200;0.00995202999911271;320800
250;0.01322858900675783;501000
300;0.018911329003458377;721200
400;0.035233775997767225;1281600
500;0.07574102800572291;2002000
1000;0.22715840399905574;8004000
2500;2.6940089100025943;50010000
