2;0.0037428920004458632;40
3;0.00012964500274392776;84
4;5.6105000112438574e-05;144
5;5.4230000387178734e-05;220
10;9.397299800184555e-05;840
15;0.00010723200102802366;1860
20;0.00011253200136707164;3280
30;0.0001954039980773814;7320
40;0.0011185709990968462;12960
50;0.0013853079981345218;20200
80;0.016438669998024125;51520
90;0.012159877998783486;65160
100;0.028141856000729604;80400
110;0.01989197799775866;97240
120;0.020448972998565296;115680
150;0.04745461300262832;180600
170;0.04519843199886964;231880
200;0.05033860599723994;320800
250;0.0946922179973626;501000
300;0.13436355899830232;721200
400;0.22813141000006;1281600
500;0.3994254799981718;2002000
1000;2.318131750998873;8004000
2500;36.16464979000011;50010000
