2;0.0008495849979226477;80
3;0.0002725750018726103;168
4;0.00011781699868151918;288
5;7.959600043250248e-05;440
10;0.00017997599934460595;1680
15;0.00014590100181521848;3720
20;0.0001807689986890182;6560
30;0.00023875700571807101;14640
40;0.006789339997339994;25920
50;0.011693888001900632;40400
80;0.010137622004549485;103040
90;0.08955706300184829;130320
100;0.01424140499875648;160800
110;0.012091035998309962;194480
120;0.013023965002503246;231360
150;0.016130099997099023;361200
170;0.0284188789955806;463760
200;0.01765288999740733;641600
250;0.0229862700070953;1002000
300;0.027038418003940023;1442400
400;0.05139754500123672;2563200
500;0.0717381810027291;4004000
1000;0.2935978770037764;16008000
2500;3.9738498350052396;100020000
