2;0.0006237380002858117;80
3;0.00012494199472712353;168
4;9.402500290889293e-05;288
5;0.00030962000164436176;440
10;0.00012148100358899683;1680
15;0.00013874499563826248;3720
20;0.00016241199773503467;6560
30;0.00022903399803908542;14640
40;0.015693995999754407;25920
50;0.0014055109932087362;40400
80;0.001444205001462251;103040
90;0.0019552790035959333;130320
100;0.0033736320037860423;160800
110;0.004522836003161501;194480
120;0.006254062995139975;231360
150;0.01380777200392913;361200
170;0.01963881799747469;463760
200;0.07172167200042168;641600
250;0.03893271499691764;1002000
300;0.02314641299744835;1442400
400;0.05526453899801709;2563200
500;0.08486967600038042;4004000
1000;0.33969676299602725;16008000
2500;4.067959485000756;100020000
