2;0.00027079769934061914
3;0.00015040360049169976
4;0.00011841919949802104
5;0.00013220619948697276
10;0.004647404600473237
15;0.005772830200294265
20;0.0036512273003609153
30;0.006740081599491532
40;0.007752679900295334
50;0.008917830999780562
80;0.015793330100132154
90;0.013426475200321874
100;0.014133735000359592
110;0.01804213839932345
120;0.032963732999633066
150;0.02100152629900549
170;0.018600951700500447
200;0.01682149050066073
250;0.012564158700115513
300;0.010880202900079895
400;0.011400262500683312
500;0.013049026899534511
1000;0.034441762500136974
1500;0.06284734259897959
2000;0.11221734679966175
2500;0.20851183500089973
3000;0.3349092964002921
4000;0.6379475843994442
5000;1.1068297370988147
10000;8.336358156399365
