2;0.0007005389998084866;32
3;0.00011641200035228394;60
4;8.038200030568987e-05;96
5;7.771200034767389e-05;140
10;8.663400149089284e-05;480
15;9.121299808612093e-05;1020
20;0.00011827100024675019;1760
30;0.00013907600077800453;3840
40;0.00023497100119129755;6720
50;0.00023703300030319951;10400
80;0.00026052500106743537;26240
90;0.0003162709981552325;33120
100;0.00037619400245603174;40800
110;0.0004740710028272588;49280
120;0.0035473649986670353;58560
150;0.0006025340007909108;91200
170;0.0006782839991501532;116960
200;0.0008781040014582686;161600
250;0.027804392000689404;252000
300;0.007871840000007069;362400
400;0.016047312998125562;643200
500;0.03198991199678858;1004000
1000;0.08068057599666645;4008000
1500;0.1543603880018054;9012000
2000;0.17606405900005484;16016000
2500;0.3055146920014522;25020000
3000;0.4126104570023017;36024000
4000;0.7790962309991301;64032000
5000;1.4270676109990745;100040000
10000;8.938426034001168;400080000
