2;0.006004772003507242;80
3;0.00018126099894288927;168
4;9.381700510857627e-05;288
5;8.76520061865449e-05;440
10;0.00010910599667113274;1680
15;0.00012301900278544053;3720
20;0.00014657100109616295;6560
30;0.00021113500406499952;14640
40;0.03674801899614977;25920
50;0.008743477999814786;40400
80;0.0035253989990451373;103040
90;0.012970151998160873;130320
100;0.06110926700057462;160800
110;0.022980485002335627;194480
120;0.017406635997758713;231360
150;0.018121597997378558;361200
170;0.015217396001389716;463760
200;0.01549514399812324;641600
250;0.01902056000108132;1002000
300;0.02691286899789702;1442400
400;0.040138862997991964;2563200
500;0.06018872900312999;4004000
1000;0.34599994699965464;16008000
2500;6.367186028997821;100020000
