2;0.000248416999966139;64
3;9.387500176671892e-05;120
4;8.590899960836396e-05;192
5;6.804199801990762e-05;280
10;7.587599975522608e-05;960
15;8.446300125797279e-05;2040
20;0.00028779599961126223;3520
30;0.0001378919987473637;7680
40;0.0034126769969589077;13440
50;0.006587392999790609;20800
80;0.0003153309990011621;52480
90;0.0006151720008347183;66240
100;0.0005811510018247645;81600
110;0.00075043399920105;98560
120;0.0006453269998019096;117120
150;0.0010670560004655272;182400
170;0.0012316479987930506;233920
200;0.001488632999098627;323200
250;0.008728118998988066;504000
300;0.0032956659997580573;724800
400;0.007174922000558581;1286400
500;0.010509746996831382;2008000
1000;0.06545122199895559;8016000
1500;0.11486782599968137;18024000
2000;0.22828821300208801;32032000
2500;0.4400657990008767;50040000
3000;0.6148691599992162;72048000
4000;1.3946490599992103;128064000
5000;2.5399551629998314;200080000
10000;13.114753014000598;800160000
