2;0.00024405970034422353
3;0.00012525300116976722
4;8.968789989012293e-05
5;0.0001051708994054934
10;0.002545450799516402
15;0.006618632600293495
20;0.004500724700483261
30;0.008286119199692622
40;0.004346094799620915
50;0.009020388499629916
80;0.010230059500099743
90;0.012135222999495454
100;0.007137439000143786
110;0.009067799999684212
120;0.014859611200154176
150;0.01585307639943494
170;0.010108405999926618
200;0.015963320899754763
250;0.020446123598958366
300;0.014029052999831038
400;0.007222596000065096
500;0.013953154400223867
1000;0.03172177859960357
1500;0.06303651590023947
2000;0.12157702800031985
2500;0.209114058099658
3000;0.3297412989002623
4000;0.637926306299778
5000;1.1266694538004232
10000;7.893902627200077
