2;0.0005232737003098009
3;9.62110992986709e-05
4;6.659760038019158e-05
5;6.523480114992709e-05
10;8.468359992548357e-05
15;0.00011699099995894357
20;0.0001617032005015062
30;0.00033703740009514147
40;0.003956821199972182
50;0.004098999899724731
80;0.005407585099965218
90;0.007256610100375838
100;0.012747647999276523
110;0.012914681400434346
120;0.020718158700037747
150;0.028508431400405244
170;0.0461178680001467
200;0.05828395550088317
250;0.08410548549982196
300;0.11775656559948403
400;0.18517468919999375
500;0.2969988796994585
1000;1.968880225599787
2500;34.01502049630035
3500;92.65781221149992
