2;0.0007279398007085547
3;0.00014423899920075202
4;0.0010188976986682974
5;0.00012274739856366068
10;0.00015013859956525266
15;0.00018789550158544445
20;0.000590768399706576
30;0.00033151660099974836
40;0.020286898000631482
50;0.010066263598855586
80;0.014625888800946996
90;0.011268893499072874
100;0.010226692400465254
110;0.02615033210167894
120;0.013957518700044603
150;0.024295157098822528
170;0.016848955698515057
200;0.02478559439914534
250;0.03438934029982192
300;0.03313281549853855
400;0.04700574879825581
500;0.06959847580073983
1000;0.30180337209967545
2500;4.401489023400063
