2;0.00244968799961498;80
3;0.00010755999755929224;168
4;6.361900159390643e-05;288
5;6.38940000499133e-05;440
10;9.802900240174495e-05;1680
15;0.00010552800085861236;3720
20;0.00012163399878772907;6560
30;0.00015652400179533288;14640
40;0.0005329659979906864;25920
50;0.00181143200097722;40400
80;0.0017232680002052803;103040
90;0.0018539800003054552;130320
100;0.0021246460019028746;160800
110;0.002481830000760965;194480
120;0.0031783710001036525;231360
150;0.005992993999825558;361200
170;0.007382746996881906;463760
200;0.011183778999111382;641600
250;0.01410518999909982;1002000
300;0.023503029999119462;1442400
400;0.06154496900126105;2563200
500;0.05896689300061553;4004000
1000;0.31681837900032406;16008000
5000;27.61461978599982;400040000
8000;127.92353403699963;1024064000
