2;0.00013937900075688958;32
3;5.5238000641111284e-05;60
4;6.623099761782214e-05;96
5;6.08669979555998e-05;140
10;0.0017922049992193934;480
15;0.0002281239976582583;1020
20;0.0001276460025110282;1760
30;0.00017583099906914867;3840
40;0.005605788999673678;6720
50;0.009689200000138953;10400
80;0.0016983650020847563;26240
90;0.011343640002451139;33120
100;0.0029312059996300377;40800
110;0.0014965509981266223;49280
120;0.024545634998503374;58560
150;0.0025064360015676357;91200
170;0.031852358999458374;116960
200;0.00760130799972103;161600
250;0.008496188002027338;252000
300;0.008260539998445893;362400
400;0.011489482996694278;643200
500;0.014339544002723414;1004000
1000;0.03634530899944366;4008000
1500;0.05893284199919435;9012000
2000;0.11330523899960099;16016000
2500;0.21169543700307258;25020000
3000;0.373506872998405;36024000
4000;0.9566425730008632;64032000
5000;1.1489866009978869;100040000
10000;8.974311449001107;400080000
