2;0.0026841219996640575;96
3;6.6379998315824196e-06;216
4;2.869999661925249e-06;384
5;2.5740000637597404e-06;600
10;3.7010004234616645e-06;2400
15;4.09600033890456e-06;5400
20;4.128999535168987e-06;9600
30;8.886000614438672e-06;21600
40;9.647999831940979e-06;38400
50;1.5455000720976386e-05;60000
80;9.662899992690654e-05;153600
90;6.93139991199132e-05;194400
100;7.369899958575843e-05;240000
110;0.00010311500045645516;290400
120;0.0001099599994631717;345600
150;0.0002533329998186673;540000
170;0.0002225540001745685;693600
200;0.00031453299925487954;960000
250;0.006104119999690738;1500000
300;0.0034281429998372914;2160000
400;0.0024773019995336654;3840000
500;0.0059729940003308;6000000
1000;0.03661314799956017;24000000
1500;0.11314953300006891;54000000
2000;0.3041460089998509;96000000
5000;4.220523897999556;600000000
10000;42.758726600000045;2400000000
