2;0.011185184700298122
3;0.00024213010037783534
4;0.0003707812989887316
5;0.0005673527011822443
10;0.0001561290002427995
15;0.0002956405995064415
20;0.00026021780067821967
30;0.0047060492979653645
40;0.01666319649957586
50;0.008472629199241055
80;0.013957371600554325
90;0.010236183899542084
100;0.01468251829937799
110;0.01521906119887717
120;0.00922511239987216
150;0.01622938560030889
170;0.02119626469866489
200;0.021076480600459035
250;0.022832044999086067
300;0.03248320290076663
400;0.03670146550139179
500;0.053690872902370755
1000;0.1676220255998487
2500;2.3083113137996407
