2;0.00015845899979467505
3;5.980619971523993e-05
4;6.256059969018679e-05
5;5.526320019271225e-05
10;5.7260299945482986e-05
15;7.136709937185514e-05
20;0.0030898569002602017
30;0.003569314899505116
40;0.004349788600666216
50;0.005070758800138719
80;0.003924228699906962
90;0.004784438700153259
100;0.004775489299572655
110;0.0075607747996400574
120;0.005705244400087395
150;0.00443150280007103
170;0.007414703800168354
200;0.005813117000434432
250;0.012599973899705219
300;0.008357342200179118
400;0.014660655099578434
500;0.01762784019992978
1000;0.04426417740069155
1500;0.09751319380047789
2000;0.19951513640007762
2500;0.3787643708008545
3000;0.5739226278004935
4000;1.1656688888000644
5000;2.0845085370005108
10000;15.858885748800095
