2;0.0008251390026998706;80
3;0.00017635499534662813;168
4;0.0001313319953624159;288
5;0.0001337830035481602;440
10;0.00015326800348702818;1680
15;0.00018485699547454715;3720
20;0.00022238699602894485;6560
30;0.00030376399809028953;14640
40;0.012280245995498262;25920
50;0.007369286999164615;40400
80;0.04276261100312695;103040
90;0.01683814900025027;130320
100;0.07309912899654591;160800
110;0.026559038000414148;194480
120;0.012584172996866982;231360
150;0.016114653000840917;361200
170;0.0086222940008156;463760
200;0.056317752998438664;641600
250;0.030098559000180103;1002000
300;0.02912371999991592;1442400
400;0.038987382999039255;2563200
500;0.07781792400055565;4004000
1000;0.37369165300333407;16008000
2500;4.226369169999089;100020000
