2;0.00042068000038852915;32
3;9.583499922882766e-05;60
4;8.209500083466992e-05;96
5;8.025200077099726e-05;140
10;0.0006938170008652378;480
15;0.0018503760002204217;1020
20;0.0009722980030346662;1760
30;0.0009920060001604725;3840
40;0.0043642849996103905;6720
50;0.012096387003111886;10400
80;0.007308781998290215;26240
90;0.00848685499659041;33120
100;0.0074100560013903305;40800
110;0.0012206849969516043;49280
120;0.0014753830000699963;58560
150;0.01538659699872369;91200
170;0.0017789929988794029;116960
200;0.0016321209986926988;161600
250;0.0017295139987254515;252000
300;0.005077866000647191;362400
400;0.0037958549983159173;643200
500;0.008415951997449156;1004000
1000;0.026462035002623452;4008000
1500;0.06195413900059066;9012000
2000;0.18559232100233203;16016000
2500;0.22858492199884495;25020000
3000;0.3174322419981763;36024000
4000;0.6555295129983278;64032000
5000;1.0961741600003734;100040000
10000;6.463907753997773;400080000
