2;0.0037653429004421922
3;0.00015835900121601297
4;8.378070124308579e-05
5;8.150850044330582e-05
10;9.98175994027406e-05
15;0.00012238300187163986
20;0.0001489865011535585
30;0.00027895739913219586
40;0.005786808999255299
50;0.00464239499924588
80;0.009034974600217538
90;0.012424586799170356
100;0.01376943060022313
110;0.013113801200233866
120;0.02857412860103068
150;0.03857574579960783
170;0.053681380401394564
200;0.0648106861000997
250;0.10124664570030291
300;0.13509125699929428
400;0.2359637188987108
500;0.4050375256978441
1000;2.415335986600985
2500;32.377651381098985
