2;0.014229271000658628;40
3;0.00019655600044643506;84
4;0.00011122999421786517;144
5;0.00010419000318506733;220
10;0.00011859199730679393;840
15;0.00013783800386590883;1860
20;0.0001579269955982454;3280
30;0.0002247910015285015;7320
40;0.011564139997062739;12960
50;0.016905623000639025;20200
80;0.00668207499984419;51520
90;0.0025156089977826923;65160
100;0.004347347996372264;80400
110;0.0067695120014832355;97240
120;0.01912839899887331;115680
150;0.00863599700096529;180600
170;0.013207167998189107;231880
200;0.01925684900197666;320800
250;0.05041289599466836;501000
300;0.03965717299433891;721200
400;0.061560772999655455;1281600
500;0.05715142200642731;2002000
1000;0.23608527000033064;8004000
2500;2.7509128210003837;50010000
