2;0.0001605809993634466;32
3;9.513400073046796e-05;60
4;8.279399844468571e-05;96
5;7.04119993315544e-05;140
10;7.388200174318627e-05;480
15;7.659600305487402e-05;1020
20;0.00011919800090254284;1760
30;0.0001653120016271714;3840
40;0.00018122400069842115;6720
50;0.00025536800239933655;10400
80;0.0002537600012146868;26240
90;0.0004053670018038247;33120
100;0.0007140050001908094;40800
110;0.0006825489981565624;49280
120;0.0007630879990756512;58560
150;0.0005689579993486404;91200
170;0.0029671249976672698;116960
200;0.0010492690016690176;161600
250;0.008861762999003986;252000
300;0.007099628001014935;362400
400;0.01839201700204285;643200
500;0.011559566999494564;1004000
1000;0.04007797599842888;4008000
1500;0.07611989799988805;9012000
2000;0.14793641600044793;16016000
2500;0.26074443899779;25020000
3000;0.41860618500140845;36024000
4000;0.7662033719971078;64032000
5000;1.2775463639991358;100040000
10000;9.678770356000314;400080000
