2;0.0008602852001786232
3;0.00010678639955585822
4;6.805199955124408e-05
5;7.113000101526268e-05
10;9.742509937495924e-05
15;0.00013305009924806653
20;0.0001935546999447979
30;0.0003571748988179024
40;0.0063219873009074945
50;0.008163104998675407
80;0.012045882901293225
90;0.015803457100264495
100;0.014726705099019455
110;0.019598724798561305
120;0.04469933890068205
150;0.04589870229901862
170;0.03772195630008355
200;0.06164261380035896
250;0.08994137549962034
300;0.1315225026002736
400;0.18986235529882833
500;0.29864122649960334
1000;1.9853432796990091
2500;33.871753299798726
