2;0.0011681026004225713
3;8.584850002080202e-05
4;7.206290065369103e-05
5;5.927579877607059e-05
10;6.711290043313057e-05
15;7.143339935282711e-05
20;7.427210002788342e-05
30;8.790560023044235e-05
40;0.001694787899759831
50;0.002217900100367842
80;0.0020162346998404248
90;0.002009121199807851
100;0.0009094333996472415
110;0.0012362905996269546
120;0.0007881557998189237
150;0.0014372075998835498
170;0.0014371589008078446
200;0.001623882200146909
250;0.0026690227998187764
300;0.0057678159006172795
400;0.00949201909970725
500;0.010469894599737017
1000;0.04461442240099132
1500;0.08472942509979475
2000;0.1740996216001804
2500;0.3124943972994515
3000;0.48500442060067145
4000;0.918569485399712
5000;1.4889467480996246
10000;10.28979773300016
