2;0.00020799120065930765
3;6.24833999609109e-05
4;5.530639973585494e-05
5;5.1896099830628375e-05
10;5.837809912918601e-05
15;6.851280013506767e-05
20;0.001997218499309383
30;0.003278993600179092
40;0.0024926371002948144
50;0.003114698400167981
80;0.004352508099691477
90;0.004116525499921408
100;0.009083421900868416
110;0.009876739499668474
120;0.00718353309930535
150;0.009708611899986863
170;0.009024153800055501
200;0.00849576149994391
250;0.013337922300343053
300;0.009977633399830665
400;0.02040409199980786
500;0.023663161599688464
1000;0.05939640420037904
1500;0.10554651329948683
2000;0.20241718729994318
2500;0.41781504239988865
3000;0.6209785289000138
4000;1.3026376261001134
5000;2.2865506480990008
10000;16.660528516499106
