2;0.0005412050013546832;80
3;0.00010032100180978887;168
4;8.547900142730214e-05;288
5;7.257400284288451e-05;440
10;8.892199912224896e-05;1680
15;8.477099981973879e-05;3720
20;0.00010332300007576123;6560
30;0.0002223129995400086;14640
40;0.011642449000646593;25920
50;0.004379351001261966;40400
80;0.007405022999591893;103040
90;0.010928843003057409;130320
100;0.021003393001592485;160800
110;0.021158985000511166;194480
120;0.0403938389972609;231360
150;0.02259333799884189;361200
170;0.03464737300237175;463760
200;0.06933543500053929;641600
250;0.12644272599936812;1002000
300;0.12261922199832043;1442400
400;0.24070057300195913;2563200
500;0.4652568130004511;4004000
1000;2.1169569579978997;16008000
2500;31.037035729001218;100020000
3500;82.01383263099706;196028000
