2;0.011246636997384485;40
3;0.0002560319990152493;84
4;0.0001345510027022101;144
5;0.00015757299843244255;220
10;0.00015690700092818588;840
15;0.0001964009934454225;1860
20;0.00021562799520324916;3280
30;0.00028408800426404923;7320
40;0.029606608994072303;12960
50;0.012894671999674756;20200
80;0.017542833993502427;51520
90;0.00169899999309564;65160
100;0.006224958000530023;80400
110;0.012344333998044021;97240
120;0.07266263800556771;115680
150;0.033748510002624243;180600
170;0.00945166900055483;231880
200;0.01560030900145648;320800
250;0.030242558001191355;501000
300;0.02466786500008311;721200
400;0.06682481600000756;1281600
500;0.06049241899745539;2002000
1000;0.2497829210042255;8004000
2500;2.730040561000351;50010000
