2;0.010463929000252392;40
3;0.00024045000463956967;84
4;0.0022309229971142486;144
5;0.00020532100461423397;220
10;0.0001749319999362342;840
15;0.0001926039985846728;1860
20;0.0002021950058406219;3280
30;0.00037217299541225657;7320
40;0.019302095999591984;12960
50;0.003066635996219702;20200
80;0.02226288800011389;51520
90;0.00538221700116992;65160
100;0.004299088999687228;80400
110;0.0048317580003640614;97240
120;0.007092688996635843;115680
150;0.03664802000275813;180600
170;0.012684524001087993;231880
200;0.012442129002010915;320800
250;0.017882735999592114;501000
300;0.02120864199969219;721200
400;0.050916036998387426;1281600
500;0.05439243599539623;2002000
1000;0.16704166600538883;8004000
2500;2.1619143249990884;50010000
