2;0.0001435550002497621;64
3;5.2721999963978305e-05;120
4;6.82440004311502e-05;192
5;6.349599789245985e-05;280
10;5.817799683427438e-05;960
15;6.362099884427153e-05;2040
20;0.00026054900081362575;3520
30;9.622200013836846e-05;7680
40;9.630100248614326e-05;13440
50;0.0033230820008611772;20800
80;0.00148287100091693;52480
90;0.0010445810003147926;66240
100;0.024917500002629822;81600
110;0.013380156000494026;98560
120;0.005194168999878457;117120
150;0.04826743999728933;182400
170;0.014173667997965822;233920
200;0.014279572998930234;323200
250;0.013970182000775822;504000
300;0.0037341919996833894;724800
400;0.04813081300017075;1286400
500;0.06539890600106446;2008000
1000;0.11725799099804135;8016000
1500;0.12259493400051724;18024000
2000;0.20299235600032262;32032000
2500;0.5101804620026087;50040000
3000;0.6059177060014918;72048000
4000;1.7423621710004227;128064000
5000;3.1282474090003234;200080000
10000;16.531547400998534;800160000
