2;0.0012777416002791142
3;0.00033933019985852295
4;0.0001240859000972705
5;0.0002523222003219416
10;0.00012967480033694302
15;0.00014325480042316486
20;0.00015627020111423916
30;0.0001802115009923
40;0.0037702671997976722
50;0.003917284799535991
80;0.004978336499698343
90;0.004437561499435106
100;0.00583540779989562
110;0.008056574200600153
120;0.006628846100284136
150;0.01087283139968349
170;0.013164224800493684
200;0.01743986449946533
250;0.02022266620006121
300;0.024729113900320954
400;0.03888749469915638
500;0.060169662299449554
1000;0.24321137249971797
5000;19.75187239950028
8000;76.81319670839949
