2;0.0028329567005130228
3;0.0001073172996257199
4;9.488180003245362e-05
5;8.880179993866477e-05
10;8.099210099317133e-05
15;8.691179973538966e-05
20;0.0006274057002883637
30;0.0001912981995701557
40;0.0012165151001681807
50;0.0004578511001454899
80;0.0002952639995783102
90;0.00042893650024780074
100;0.0006698528002743842
110;0.0007706434997089672
120;0.0016911785005504498
150;0.0008861822992912493
170;0.0017055790001904824
200;0.0010908992997428868
250;0.008001512599730632
300;0.0070800877994770415
400;0.011955787599799806
500;0.017016415898979176
1000;0.05641889089965844
1500;0.1019789854010014
2000;0.1760415902004752
2500;0.2928231524001603
3000;0.4592190252005821
4000;0.8931155104994104
5000;1.3979257822993532
10000;8.827615693200642
