2;0.00028097070062358396
3;0.0001262425004824763
4;0.0001049801994668087
5;8.835110020299908e-05
10;0.003980419600702589
15;0.005223982399547822
20;0.0021233570998447247
30;0.009428413600107887
40;0.006300052199730999
50;0.005253696200088598
80;0.008046276000459329
90;0.007727161098955548
100;0.008962329699716064
110;0.00607860860072833
120;0.008161084600942559
150;0.0057371861996216465
170;0.00927705569883983
200;0.008230041400383924
250;0.007279169199682656
300;0.010687147199860192
400;0.014570021900362917
500;0.018655915099589037
1000;0.03859276180010056
1500;0.0819397041996126
2000;0.14842228199995589
2500;0.23152644549991236
3000;0.3839408274001471
4000;0.7352829712996026
5000;1.3089481887007424
10000;8.233223227399867
