2;0.011750234000828641;0.005773111999587854
3;7.576600000902545e-05;1.867199989646906e-05
4;2.4534000658604782e-05;8.328999683726579e-06
5;1.9507000615703873e-05;7.079999704728834e-06
10;2.0112000129302032e-05;8.295000043290202e-06
15;2.479900012986036e-05;1.0177999683946837e-05
20;2.375799977016868e-05;1.1203999747522175e-05
30;2.839900025719544e-05;2.2850999812362716e-05
40;3.224699958082056e-05;2.3586000679642893e-05
50;3.5942000067734625e-05;3.7554999835265335e-05
80;0.00012998100010008784;0.005303461000039533
90;0.00020637699981307378;0.005189013000745035
100;0.00012698200043814722;0.005085937999865564
110;0.0002697950003494043;0.0016946779996942496
120;0.00015899199934210628;0.001370965000205615
150;0.0003339300001243828;0.002738600000157021
170;0.0005750090003857622;0.0032623030001559528
200;0.0004097399996680906;0.0035298110005896888
250;0.000807401000201935;0.006899252000039269
300;0.0010898820000875276;0.009458952999921166
400;0.002926256000137073;0.0074246340000172495
500;0.00532277599995723;0.005748818000029132
1000;0.029480512000191084;0.03388775900020846
1500;0.07159878899983596;0.13282593100029771
2000;0.12585340900022857;0.2789447020004445
2500;0.164064003999556;0.4642777830003979
3000;0.22016375600014726;0.8916864419998092
5000;0.53655366699968;4.0599575500000356
8000;2.2824104219998844;18.834877731999768
9000;1.619051116999799;24.164866002000053
10000;2.0529394269997283;34.033388941999874
12000;4.851021118000062;61.685176971000146
